Dilatation Without Zero

9.5963,","
6.4599,","
0.0000,","
5.5821,","
8.7565,","
7.4616,","
6.8096,","
8.3397,","
7.3598,","
9.4304,","
10.7083,","
5.9301,","
6.8013,","
4.1070,","
9.5084,","
5.9217,","
7.1234,","
7.8653,","
6.8780,","
9.1473,","
9.5296,","
8.7365,","
7.2969,","
7.0743,","
8.7087,","
8.1061,","
8.3422,","
6.2351,","
9.1033,","
6.0694,","
0.0000,","
5.8898,","
8.3240,","
7.8913,","
0.0000,","
6.4469,","
10.6622,","
10.4046,","
6.6159,","
11.1129,","
8.3774,","
8.2756,","
6.4173,","
7.0303,","
10.6624,","
7.9860,","
6.8557,","
8.0061,","
9.6254,","
7.5786,","
9.9315,","
7.0328,","
0.0000,","
9.9489,","
8.1335,","
7.1182,","
7.8363,","
7.6776,","
8.6564,","
7.0504,","
8.5066,","
6.6257,","
7.1080,","
4.7443,","
10.9741,","
7.6286,","
9.2658,","
6.8371,","
0.0000,","
6.7698,","
5.0188,","
0.0000,","
4.9112,","
11.5135,","
7.8612,","
6.4069,","
9.3024,","
8.2697,","
6.6043,","
8.7614,","
7.7496,","
10.4281,","
8.7461,","
9.1693,","
8.0628,","
6.1450,","
7.7399,","
8.7524,","
6.2513,","
8.8324,","
9.6969,","
8.5902,","
10.1146,","
6.7478,","
0.0000,","
8.1739,","
0.0000,","
6.9830,","
7.7465,","

Intersection Number Without Zero

"Intersection_Number","comma"
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","

Intersection Number With Zero

"Intersection_Number","comma"
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","
"-",","

