Dilatation Without Zero

8.2212,","
7.2637,","
5.7582,","
8.9834,","
8.1936,","
7.2503,","
9.1640,","
8.1329,","
7.1027,","
7.7989,","
7.1689,","
8.3883,","
6.8085,","
7.8291,","
7.8203,","
3.8160,","
8.4107,","
7.9652,","
7.7486,","
5.5246,","
6.0401,","
5.8271,","
7.0679,","
6.0131,","
9.1573,","
7.9395,","
10.2312,","
7.3079,","
6.8915,","
9.4589,","
9.1807,","
6.1377,","
6.8614,","
8.1244,","
7.3363,","
7.0802,","
8.7154,","
6.3047,","
8.0863,","
6.1001,","
6.8501,","
6.6992,","
7.5776,","
7.6884,","
0.0000,","
7.4803,","
7.1315,","
4.4340,","
6.2238,","
0.0000,","
4.5466,","
7.1804,","
8.8106,","
8.7913,","
5.1026,","
6.0559,","
7.1908,","
3.5689,","
8.3744,","
0.0000,","
7.9089,","
6.6948,","
0.0000,","
9.8295,","
6.8165,","

Intersection Number Without Zero

"Intersection_Number","comma"
6,","
23,","
20,","
20,","
3,","
2,","
10,","
16,","
18,","
9,","
14,","
10,","
13,","
6,","
3,","
21,","
9,","
6,","
8,","
12,","
13,","
6,","
12,","
3,","
16,","
22,","
12,","
3,","
9,","
3,","
16,","
6,","
8,","
17,","
20,","
3,","
15,","
36,","
8,","
8,","
16,","
8,","
0,","
15,","
0,","
1,","
5,","
0,","
5,","
9,","
7,","
0,","
5,","
15,","
7,","
10,","
11,","
8,","
6,","
7,","
18,","
8,","
5,","
5,","
16,","
18,","
2,","
12,","
7,","
17,","
17,","
8,","
10,","
26,","
7,","
14,","
8,","
21,","
28,","
14,","
14,","
9,","
16,","
0,","
12,","
7,","
5,","
0,","
8,","
9,","
7,","
3,","
21,","
9,","
12,","
20,","
16,","
15,","
5,","
16,","
12,","
9,","
6,","
16,","
27,","
5,","
6,","
17,","
18,","
14,","
17,","
3,","
28,","
27,","
3,","
14,","
2,","
0,","
4,","
1,","
3,","
4,","
12,","
8,","
13,","
3,","
15,","
6,","
13,","
6,","
3,","
11,","
7,","
14,","
7,","
17,","
8,","
16,","
18,","
17,","
17,","
10,","
12,","
4,","
17,","
5,","
3,","
4,","
19,","
1,","
15,","
3,","
15,","
5,","
8,","
4,","
4,","
18,","
11,","
0,","
15,","
12,","
5,","
0,","
10,","
2,","
3,","
22,","
14,","
17,","
9,","
20,","
1,","
11,","
20,","
12,","
22,","
11,","
19,","
8,","
12,","
12,","
6,","
6,","
24,","
5,","
9,","
6,","
3,","
10,","
13,","
12,","
7,","
3,","
13,","
8,","
16,","
15,","
15,","
9,","
13,","
7,","
21,","
14,","
14,","
7,","
10,","
11,","
28,","
16,","
2,","
17,","
16,","
11,","
25,","
6,","
3,","
8,","
9,","
4,","
14,","
8,","
5,","
14,","
3,","
5,","
7,","
14,","
10,","
12,","
4,","
17,","
8,","
6,","
11,","
3,","
4,","
23,","
8,","
7,","
4,","
2,","
13,","
18,","
12,","
4,","
13,","
15,","
25,","
6,","
16,","
7,","
8,","
8,","
16,","
16,","
3,","
10,","
15,","
8,","
9,","
11,","
19,","
11,","
6,","
7,","
12,","
14,","

Intersection Number With Zero

"Intersection_Number","comma"
6,","
23,","
20,","
20,","
3,","
2,","
10,","
16,","
4,","
18,","
9,","
14,","
10,","
13,","
6,","
3,","
21,","
9,","
6,","
8,","
12,","
13,","
6,","
12,","
3,","
16,","
22,","
12,","
3,","
9,","
3,","
16,","
6,","
8,","
17,","
20,","
3,","
15,","
36,","
8,","
8,","
13,","
16,","
8,","
0,","
15,","
19,","
0,","
1,","
5,","
0,","
5,","
9,","
10,","
7,","
0,","
5,","
15,","
7,","
10,","
11,","
8,","
6,","
7,","
18,","
8,","
5,","
5,","
16,","
18,","
2,","
12,","
7,","
17,","
17,","
8,","
2,","
10,","
26,","
7,","
14,","
8,","
21,","
28,","
14,","
14,","
9,","
16,","
13,","
0,","
12,","
7,","
5,","
0,","
8,","
9,","
13,","
7,","
3,","
21,","
9,","
7,","
12,","
20,","
16,","
15,","
5,","
16,","
12,","
11,","
4,","
9,","
1,","
6,","
16,","
27,","
5,","
6,","
17,","
18,","
14,","
17,","
3,","
28,","
27,","
1,","
3,","
14,","
12,","
7,","
2,","
0,","
1,","
4,","
1,","
3,","
4,","
11,","
12,","
8,","
13,","
9,","
2,","
3,","
15,","
6,","
13,","
6,","
3,","
11,","
7,","
14,","
7,","
17,","
8,","
16,","
18,","
17,","
17,","
10,","
12,","
4,","
17,","
5,","
3,","
4,","
19,","
1,","
15,","
3,","
10,","
15,","
5,","
8,","
4,","
4,","
18,","
11,","
0,","
15,","
12,","
5,","
0,","
10,","
2,","
3,","
22,","
14,","
17,","
9,","
20,","
1,","
1,","
11,","
20,","
12,","
22,","
11,","
19,","
5,","
19,","
8,","
12,","
12,","
0,","
6,","
6,","
24,","
5,","
9,","
6,","
3,","
10,","
13,","
12,","
12,","
7,","
3,","
13,","
8,","
16,","
15,","
15,","
9,","
13,","
7,","
6,","
5,","
21,","
14,","
7,","
14,","
16,","
7,","
10,","
11,","
28,","
16,","
2,","
17,","
16,","
11,","
25,","
6,","
3,","
8,","
9,","
4,","
14,","
8,","
5,","
14,","
3,","
5,","
7,","
14,","
10,","
12,","
4,","
17,","
8,","
6,","
11,","
3,","
4,","
23,","
8,","
7,","
4,","
2,","
13,","
18,","
12,","
4,","
13,","
15,","
25,","
6,","
16,","
5,","
7,","
8,","
8,","
16,","
4,","
16,","
3,","
10,","
15,","
8,","
9,","
11,","
19,","
11,","
0,","
6,","
7,","
5,","
12,","
14,","

